4850
64960	65752	2987
0	3377	0
4909	5060	3378
6840	6948	3530
8694	8806	3639
10512	10646	3752
12480	12653	3887
13378	13546	4061
14102	14180	4230
14280	14498	4309
18567	18684	4528
20043	20199	4646
22276	22434	4803
24232	24424	4962
26071	26211	5155
26895	26976	5296
27789	27980	5378
30941	31106	5570
31190	31339	5736
32039	32120	5886
33597	33769	5968
36293	36389	6141
39427	39488	6238
46301	46384	6300
54821	55046	6384
59636	59906	6610
68712	68798	6881
94591	94857	6968
0	1568	0
2502	2651	1569
3100	3251	1719
5031	5139	1871
6885	6997	1980
8703	8837	2093
10671	10844	2228
11569	11737	2402
12293	12371	2571
12471	12689	2650
16758	16875	2869
18234	18390	2987
20467	20625	3144
22423	22615	3303
24262	24402	3496
25086	25167	3637
25980	26171	3719
29132	29297	3911
29381	29530	4077
30230	30311	4227
31788	31960	4309
34484	34580	4482
37618	37679	4579
44492	44575	4641
53012	53237	4725
57827	58097	4951
66903	66989	5222
92782	93011	5309
0	1557	0
2784	2875	1558
4954	5068	1650
7904	7993	1765
9615	9691	1855
15392	15469	1932
18505	18608	2010
20269	20372	2114
22795	22925	2218
28356	28473	2349
28594	28719	2467
31601	31685	2593
37135	37285	2678
39097	39262	2829
60805	60930	2995
62277	62351	3121
65003	65089	3196
108404	108656	3283
0	47	0
1274	1365	48
3444	3558	140
6394	6483	255
8105	8181	345
13882	13959	422
16995	17098	500
18759	18862	604
21285	21415	708
26846	26963	839
27084	27209	957
30091	30175	1083
35625	35775	1168
37587	37752	1319
44789	44872	1485
59295	59420	1569
60767	60946	1695
0	47	0
1274	1365	48
3444	3558	140
6394	6483	255
8105	8181	345
13882	13959	422
16995	17098	500
18759	18862	604
21285	21415	708
26846	26963	839
27084	27209	957
30091	30175	1083
35625	35775	1168
37587	37752	1319
59295	59420	1485
60767	60841	1611
60941	61015	1686
0	6	0
56	120	7
215	465	72
483	693	323
713	745	534
839	876	567
956	1186	605
1206	1257	836
0	13	0
75	2076	14
18540	18642	2016
23937	24046	2119
25616	25718	2229
39881	39929	2332
43139	43276	2381
73122	73280	2519
109581	109741	2678
269140	269417	2839
0	2988	0
0	131	0
617	717	132
3502	3639	233
49751	51345	371
0	3136	0
5831	5961	3137
7887	8670	3268
10006	10102	4052
13433	13583	4149
18947	19119	4300
19374	19512	4473
25646	25850	4612
29150	29359	4817
36548	36639	5027
43167	43312	5119
67698	68025	5265
81724	81903	5593
101811	101900	5773
131980	132223	5863
279038	279126	6107
0	3135	0
5830	5960	3136
7886	8669	3267
10005	10101	4051
13432	13582	4148
18946	19118	4299
19373	19511	4472
25645	25849	4611
29149	29358	4816
35668	35826	5026
36547	36638	5185
43166	43311	5277
67697	68024	5423
81723	81902	5751
101810	101899	5931
131979	132222	6021
184520	184561	6265
279037	279147	6307
307760	307909	6418
384017	384211	6568
434101	434274	6763
0	3008	0
5703	5833	3009
7759	8542	3140
9878	9974	3924
13305	13455	4021
18819	18991	4172
19246	19384	4345
25518	25722	4484
29022	29231	4689
35541	35699	4899
36420	36511	5058
43039	43184	5150
67570	67897	5296
81596	81775	5624
101683	101772	5804
131852	132095	5894
278910	279020	6138
307633	307782	6249
383890	384084	6399
433974	434122	6594
0	1884	0
4579	4709	1885
6635	7418	2016
8754	8850	2800
12181	12331	2897
17695	17867	3048
18122	18260	3221
24394	24598	3360
27898	28107	3565
34417	34575	3775
35296	35405	3934
41915	42060	4044
64409	64537	4190
66446	66773	4319
80472	80651	4647
100559	100648	4827
130728	130864	4917
0	1724	0
4419	4549	1725
6475	7258	1856
8594	8690	2640
12021	12171	2737
17535	17707	2888
17962	18100	3061
24234	24438	3200
27738	27947	3405
34257	34415	3615
35136	35245	3774
41755	41900	3884
66286	66613	4030
80312	80491	4358
100399	100488	4538
130568	130811	4628
277626	277736	4872
306349	306498	4983
382606	382800	5133
434624	434901	5328
0	118	0
0	62	0
108	175	63
193	452	131
529	587	391
614	697	450
0	47	0
677	772	48
890	1000	144
1968	2052	255
10323	10468	340
12950	13131	486
17340	17469	668
22412	22504	798
24354	24607	891
30546	30708	1145
40897	41043	1308
45474	45598	1455
54792	54918	1580
0	249	0
2893	3044	250
18629	18737	402
20086	20237	511
29806	29925	663
73658	73785	783
81950	86746	911
0	192	0
2836	2987	193
18572	18680	345
20029	20180	454
29749	29868	606
73601	73728	726
81893	83468	854
87607	87626	2430
0	743	0
0	1108	0
2879	3033	1109
3378	3465	1264
4639	4744	1352
5311	5369	1458
6182	6290	1517
8183	8301	1626
10181	10360	1745
14836	14944	1925
16934	17059	2034
17899	17967	2160
20693	20872	2229
29189	29946	2409
34263	34645	3167
0	1107	0
2878	3032	1108
3377	3464	1263
4638	4743	1351
5310	5368	1457
6181	6289	1516
8182	8300	1625
10180	10359	1744
14835	14943	1924
16933	17058	2033
17898	17966	2159
20692	20871	2228
34262	34645	2408
0	1106	0
2877	3031	1107
3376	3463	1262
4637	4742	1350
5309	5367	1456
6180	6288	1515
8181	8299	1624
10179	10358	1743
14834	14942	1923
16932	17057	2032
17897	17965	2158
20691	20870	2227
41577	41839	2407
0	1105	0
2876	3030	1106
3375	3462	1261
4636	4741	1349
5308	5366	1455
6179	6287	1514
8180	8298	1623
10178	10357	1742
14833	14941	1922
16931	17056	2031
17896	17964	2157
20690	20869	2226
42071	42478	2406
0	598	0
2369	2523	599
2868	2955	754
4129	4234	842
4801	4859	948
5672	5780	1007
7673	7791	1116
9671	9850	1235
14326	14434	1415
16424	16549	1524
17389	17457	1650
20183	20362	1719
45088	45191	1899
67200	67463	2003
68381	68473	2267
70510	70588	2360
71653	71757	2439
73954	74115	2544
82335	82406	2706
85534	85680	2778
86329	86514	2925
101842	102066	3111
104676	104848	3336
110265	110700	3509
115671	116846	3945
119162	119272	5121
149974	150051	5232
0	598	0
2369	2523	599
2868	2955	754
4129	4234	842
4801	4859	948
5672	5780	1007
7673	7791	1116
9671	9850	1235
14326	14434	1415
16424	16549	1524
17389	17457	1650
20183	20362	1719
45088	45191	1899
67200	67463	2003
68381	68473	2267
70510	70588	2360
71653	71757	2439
73954	74115	2544
85534	85680	2706
86329	86514	2853
101842	102066	3039
104676	104848	3264
110265	110700	3437
115671	116846	3873
119162	119272	5049
149974	150051	5160
0	76	0
111141	112605	77
113676	113894	1542
116392	116460	1761
118338	118482	1830
120198	120331	1975
122210	122366	2109
123604	123717	2266
126489	126589	2380
128741	128934	2481
130351	130463	2675
130967	131098	2788
134966	135083	2920
137146	137225	3038
138452	138628	3118
141479	141609	3295
142976	143129	3426
144766	144927	3580
152343	152387	3742
156517	156600	3787
186172	186235	3871
191849	192426	3935
0	1156	0
69040	70504	1157
71575	71793	2622
74291	74359	2841
76237	76381	2910
78097	78230	3055
80109	80265	3189
81503	81616	3346
84388	84488	3460
86640	86833	3561
88250	88362	3755
88866	88997	3868
92865	92982	4000
95045	95121	4118
96351	96527	4195
99378	99508	4372
100875	101028	4503
102665	102826	4657
110242	110286	4819
114416	114499	4864
149748	150210	4948
0	2117	0
5904	5972	2118
7850	7994	2187
9710	9843	2332
11722	11878	2466
13116	13229	2623
16001	16101	2737
18253	18446	2838
19863	19975	3032
20479	20610	3145
24478	24595	3277
26658	26734	3395
27964	28140	3472
30991	31121	3649
32488	32582	3780
0	2112	0
3183	3401	2113
5899	5967	2332
7845	7989	2401
9705	9838	2546
11717	11873	2680
13111	13224	2837
15996	16096	2951
18248	18441	3052
19858	19970	3246
20474	20605	3359
24473	24590	3491
26653	26732	3609
27959	28135	3689
30986	31116	3866
32483	32636	3997
34273	34434	4151
41850	41894	4313
46024	46107	4358
81356	81425	4442
81507	81940	4512
0	2111	0
3182	3400	2112
5898	5966	2331
7844	7988	2400
9704	9837	2545
11716	11872	2679
13110	13223	2836
15995	16095	2950
18247	18440	3051
19857	19969	3245
20473	20604	3358
24472	24589	3490
26652	26731	3608
27958	28134	3688
30985	31115	3865
32482	32635	3996
34272	34433	4150
41849	41893	4312
46023	46106	4357
75678	75741	4441
81355	81412	4505
0	1464	0
2535	2753	1465
5251	5319	1684
7197	7341	1753
9057	9190	1898
11069	11225	2032
12463	12576	2189
15348	15448	2303
17600	17793	2404
19210	19322	2598
19826	19957	2711
23825	23942	2843
26005	26084	2961
27311	27487	3041
30338	30468	3218
31835	31988	3349
33625	33786	3503
41202	41246	3665
45376	45459	3710
105167	105544	3794
0	18	0
4682	4772	19
5045	5135	110
0	12	0
4264	4354	13
4627	4717	104
0	16	0
3041	3133	17
3406	3496	110
0	12	0
842	932	13
1205	1295	104
0	848	0
56587	56750	849
64610	64812	1013
65330	65417	1216
72526	72567	1304
76200	76319	1346
78693	78752	1466
84065	84133	1526
84644	84790	1595
90586	90710	1742
94529	94737	1867
95228	95317	2076
98012	98310	2166
0	158	0
22320	22393	159
23840	23911	233
30687	30745	305
32038	32128	364
43194	43341	455
43365	43518	603
60705	60741	757
60768	60897	794
68831	69037	924
0	158	0
22320	22393	159
23840	23911	233
30687	30745	305
32038	32126	364
43148	43234	453
43270	43332	540
43365	43518	603
60705	60741	757
60768	60897	794
68831	69037	924
0	38	0
18534	19054	39
19904	20256	560
67213	68428	913
0	38	0
18534	19054	39
19904	20256	560
67213	67429	913
68146	68428	1130
0	234	0
68625	68768	235
88338	88427	379
90506	90740	469
97982	101791	704
0	298	0
3229	3308	299
6196	6379	379
6903	7066	563
9117	9234	727
10371	10507	845
11436	11798	982
0	771	0
6011	6728	772
8821	8911	1490
9840	10022	1581
10714	15419	1764
0	771	0
6011	6728	772
8821	8911	1490
10714	15419	1581
0	1104	0
2987	3075	1105
3898	4029	1194
4756	4860	1326
5802	5915	1431
7750	7863	1545
9046	9320	1659
0	8	0
265	278	9
9158	9164	23
11204	11219	30
22363	22384	46
27235	27242	68
30338	30372	76
30753	30775	111
31903	31912	134
32052	32061	144
33949	33977	154
0	2432	0
15611	15767	2433
0	223	0
7489	7775	224
88323	88384	511
111409	111504	573
118891	118974	669
126029	126118	753
127031	127212	843
132325	132521	1025
135927	136036	1222
144216	144323	1332
147254	147391	1440
148910	149074	1578
156839	156951	1743
157487	157655	1856
162819	162915	2025
164176	164378	2122
166741	166905	2325
167367	167519	2490
168499	168642	2643
171404	171577	2787
174291	174449	2961
174748	174912	3120
177123	177257	3285
179892	180050	3420
180250	180458	3579
181100	181205	3788
183010	183177	3894
184131	184298	4062
186060	186230	4230
187253	187393	4401
191115	191275	4542
193973	194147	4703
197249	197461	4878
197828	197878	5091
327261	327282	5142
0	66	0
80614	80675	67
103700	103795	129
111182	111265	225
118320	118412	309
119325	119503	402
124616	124812	581
128218	128327	778
132029	132079	888
136507	136614	939
139545	139682	1047
141201	141365	1185
149130	149242	1350
149778	149946	1463
155110	155206	1632
156467	156669	1729
159032	159196	1932
159658	159810	2097
160790	160933	2250
163695	163868	2394
166582	166740	2568
167039	167203	2727
169414	169548	2892
172183	172341	3027
172541	172749	3186
173391	173499	3395
175304	175468	3504
176422	176589	3669
178351	178521	3837
179544	179684	4008
183406	183566	4149
186264	186414	4310
189525	189752	4461
190119	190259	4689
0	143	0
1038	1238	144
0	92	0
278	400	93
880	1062	216
2130	2273	399
6339	6537	543
10246	10334	742
0	65	0
3242	3481	66
4074	4283	306
9072	9173	516
12169	12288	618
13817	14017	738
17135	17308	939
19026	19157	1113
20041	20122	1245
21715	21839	1327
0	198	0
4930	5092	199
14316	14503	362
15424	15574	550
20220	20402	701
20665	20802	884
22461	22652	1022
23376	23709	1214
27012	27154	1548
28833	28959	1691
29719	29930	1818
33227	33427	2030
35199	35327	2231
37176	37388	2360
38962	39054	2573
40477	40535	2666
49281	50257	2725
0	4532	0
9025	9208	4533
34991	35124	4717
78903	79041	4851
156937	157272	4990
199299	199415	5326
239917	240107	5443
273678	274199	5634
274530	274592	6156
0	4532	0
9025	9208	4533
34991	35124	4717
78903	79041	4851
156937	157272	4990
199299	199415	5326
239917	240107	5443
273678	274199	5634
274671	274861	6156
0	2599	0
7092	7275	2600
33058	33191	2784
76970	77108	2918
155004	155339	3057
197366	197482	3393
237984	238174	3510
271745	272266	3701
274275	274394	4223
0	187	0
25970	26103	188
69882	70020	322
147916	148251	461
190278	190394	797
230896	231086	914
264657	265178	1105
281463	281658	1627
0	98	0
166538	166774	99
178904	179146	336
182715	182888	579
188685	188885	753
195507	195824	954
213209	213394	1272
216231	216375	1458
222087	222343	1603
0	113	0
154507	154743	114
166873	167115	351
170684	170857	594
176654	176854	768
183476	183793	969
201178	201363	1287
204200	204344	1473
210056	210312	1618
212730	212858	1875
243094	243168	2004
0	71	0
15588	15824	72
27954	28196	309
31765	31938	552
37735	37935	726
44557	44874	927
62259	62444	1245
65281	65425	1431
71137	71393	1576
0	2538	0
4750	4986	2539
17116	17358	2776
20927	21100	3019
26897	27097	3193
33719	34036	3394
51421	51606	3712
54443	54587	3898
60299	60555	4043
62973	63101	4300
93337	93692	4429
0	2532	0
4744	4980	2533
17110	17352	2770
20921	21094	3013
33713	34030	3187
51415	51600	3505
54437	54581	3691
60293	60549	3836
62967	63095	4093
93331	93431	4222
0	2114	0
7814	7979	2115
14745	14989	2281
15715	15820	2526
18621	18851	2632
0	976	0
6048	6538	977
15251	15359	1468
18471	18546	1577
20873	20912	1653
22639	22739	1693
25294	25400	1794
26792	26856	1901
27617	27693	1966
43599	43719	2043
56150	56266	2164
56898	56939	2281
0	976	0
6048	6538	977
15251	15359	1468
18471	18546	1577
20873	20912	1653
22639	22739	1693
25294	25400	1794
26792	26856	1901
27617	27693	1966
30368	30488	2043
56150	56266	2164
56898	56939	2281
0	962	0
20041	20225	963
26262	31622	1148
0	311	0
26121	28894	312
0	46	0
1384	3165	47
3202	3396	1829
3421	4239	2024
4252	4475	2843
4499	5167	3067
5230	6229	3736
49849	49960	4736
109857	110018	4848
0	2074	0
2129	3183	2075
3207	3875	3130
3938	4937	3799
8096	8216	4799
0	1873	0
1922	2127	1874
2152	2938	2080
2960	3183	2867
3207	3852	3091
3948	4937	3737
48557	48668	4727
108565	108726	4839
0	89	0
45538	45690	90
48490	48597	243
64593	64770	351
65325	65425	529
66480	66521	630
75994	76133	672
97174	97285	812
102243	102311	924
106877	107017	993
109604	109665	1134
115550	115652	1196
117804	117878	1299
119069	119176	1374
121333	121379	1482
123229	123365	1529
133443	133616	1666
136191	136288	1840
138023	138095	1938
144973	145103	2011
162206	162342	2142
163660	163760	2279
165310	165434	2380
169827	169880	2505
169968	170018	2559
171795	171877	2610
176475	176580	2693
0	89	0
45538	45690	90
48490	48597	243
64593	64770	351
65325	65425	529
66480	66521	630
75994	76133	672
97174	97285	812
102243	102311	924
106877	107017	993
109604	109665	1134
115550	115652	1196
117804	117878	1299
119069	119176	1374
121333	121379	1482
123229	123365	1529
133443	133616	1666
136191	136288	1840
138023	138111	1938
144992	145103	2027
162206	162342	2139
163660	163760	2276
165310	165434	2377
169827	169880	2502
169968	170018	2556
171795	171879	2607
181097	181317	2692
0	1066	0
7445	7580	1067
7601	9064	1203
17383	17441	2667
19271	19366	2726
22360	22393	2822
29093	29179	2856
29365	29460	2943
29549	29731	3039
32122	32253	3222
36613	36763	3354
43075	43121	3505
48737	48806	3552
64051	64151	3622
98550	98957	3723
0	183	0
0	177	0
203	492	178
0	1309	0
4238	4394	1310
8315	8474	1467
9949	10140	1627
21286	21507	1819
0	14	0
811	942	15
3871	4027	147
7948	8107	304
9582	9773	464
20919	21446	656
0	1604	0
21771	21803	1605
23452	23535	1638
81674	82116	1722
0	270	0
3272	3535	271
4257	4532	535
5192	5316	811
0	1012	0
1579	1859	1013
0	457	0
1503	1677	458
2318	2581	633
2813	3094	897
4296	7145	1179
0	310	0
542	805	311
1396	1471	575
0	111	0
147	363	112
631	751	329
772	797	450
1359	1434	476
0	2146	0
3293	3431	2147
4036	4311	2286
4533	4796	2562
6925	7526	2826
0	1333	0
10134	10291	1334
33902	34043	1492
38168	38293	1634
38391	38426	1760
39724	39930	1796
54077	54172	2003
58192	58346	2099
0	1333	0
10134	10291	1334
33902	34043	1492
38168	38293	1634
54077	54172	1760
58192	58346	1856
0	967	0
9768	9925	968
33536	33677	1126
37802	37927	1268
39358	39564	1394
53711	53806	1601
57826	59731	1697
0	227	0
1712	1789	228
23838	23979	306
28104	28229	448
29660	29866	574
44013	44108	781
48128	48282	877
0	1011	0
3739	5427	1012
15175	15391	2701
20087	20172	2918
22042	22162	3004
25677	25781	3125
35065	35096	3230
36313	36417	3262
51058	51464	3367
0	2308	0
2861	3056	2309
3525	3629	2505
18270	18498	2610
0	2347	0
2654	2776	2348
3630	3707	2471
5618	5798	2549
7178	7313	2730
8768	8919	2866
11951	12073	3018
15477	17065	3141
17413	18022	4730
0	119	0
426	548	120
3390	3570	243
4950	5085	424
6540	6691	560
9723	9845	712
13249	13478	835
0	51	0
2137	2645	52
0	346	0
7797	8271	347
15359	15506	822
24865	26375	970
28882	29464	2481
32665	32847	3064
33044	33150	3247
41965	45761	3354
0	497	0
7585	7732	498
17091	18601	646
21108	21690	2157
24891	25073	2740
25270	25376	2923
34191	38964	3030
0	326	0
4898	5072	327
6882	7039	502
10687	10867	660
21452	21573	841
23596	23701	963
25098	25256	1069
26167	26293	1228
27001	27135	1355
28080	28206	1490
29604	29953	1617
0	264	0
562	645	265
4828	5004	349
6814	6971	526
10619	10799	684
21384	21505	865
23528	23633	987
25030	25188	1093
26099	26225	1252
26933	27067	1379
28012	28138	1514
29536	29885	1641
0	1005	0
3922	4085	1006
6346	6479	1170
7496	7652	1304
8772	8923	1461
11936	12032	1613
12202	12261	1710
19545	19749	1770
0	124	0
5078	5145	125
5231	5295	193
5845	5962	258
6599	6741	376
8763	8859	519
9616	9732	616
12869	12993	733
14698	14764	858
19210	19321	925
22880	22976	1037
28138	28285	1134
41894	45886	1282
0	155	0
9467	9847	156
23259	23398	537
28821	29055	677
32322	32428	912
33534	37658	1019
0	75	0
7939	8319	76
21731	21870	457
27293	27527	597
30794	30900	832
32006	33735	939
0	2388	0
6151	6231	2389
7648	7741	2470
7953	8113	2564
25870	27367	2725
32958	33148	4223
46054	46100	4414
51526	52162	4461
0	2388	0
6151	6231	2389
7648	7741	2470
7953	8113	2564
25870	27367	2725
32958	33148	4223
51526	52162	4414
0	2042	0
5805	5885	2043
7302	7395	2124
7607	7767	2218
25524	27021	2379
32612	32802	3877
51180	51341	4068
67789	67905	4230
0	2042	0
5805	5885	2043
7302	7395	2124
7607	7767	2218
25524	27021	2379
32612	32802	3877
51180	51328	4068
77586	78085	4217
0	1949	0
5712	5792	1950
7209	7302	2031
7514	7674	2125
25431	26928	2286
32519	32709	3784
77493	77560	3975
0	1109	0
2652	2931	1110
49243	49400	1390
51290	51387	1548
99484	99637	1646
110882	110961	1800
123447	123602	1880
179845	179888	2036
297067	297474	2080
297576	297839	2488
0	3631	0
5484	5615	3632
7263	8407	3764
15594	15707	4909
20025	20175	5023
20964	21173	5174
21922	22091	5384
23730	23865	5554
27534	27677	5690
29164	29238	5834
35103	35449	5909
40658	40790	6256
66195	66296	6389
76035	76147	6491
80195	80281	6604
83519	83559	6691
95787	95933	6732
0	3631	0
5484	5615	3632
7263	8407	3764
15594	15707	4909
20025	20175	5023
20964	21173	5174
21922	22091	5384
23730	23865	5554
27534	27677	5690
29164	29238	5834
35103	35449	5909
40658	40790	6256
66195	66296	6389
76035	76147	6491
80195	80281	6604
83519	83559	6691
110141	110190	6732
110341	110400	6782
144927	145020	6842
0	3631	0
5484	5615	3632
7263	8407	3764
15594	15707	4909
20025	20175	5023
20964	21173	5174
21922	22091	5384
23730	23865	5554
27534	27677	5690
29164	29238	5834
35103	35449	5909
40658	40790	6256
66195	66296	6389
76035	76147	6491
80195	80281	6604
83519	83559	6691
110141	110190	6732
110341	110391	6782
157078	157206	6833
205156	205346	6962
0	563	0
2416	2547	564
4195	5339	696
12526	12639	1841
16957	17107	1955
17896	18105	2106
18854	19023	2316
20662	20797	2486
24466	24609	2622
26096	26170	2766
32035	32381	2841
37590	37722	3188
63127	63228	3321
72967	73079	3423
77127	77213	3536
80451	80491	3623
107073	107122	3664
107273	107323	3714
154010	154138	3765
353340	353384	3894
0	263	0
2116	2247	264
3895	5039	396
12226	12339	1541
16657	16807	1655
17596	17805	1806
18554	18723	2016
20362	20497	2186
24166	24309	2322
25796	25870	2466
31735	32081	2541
37290	37422	2888
62827	62928	3021
72667	72779	3123
76827	76913	3236
80151	80191	3323
106773	106822	3364
106973	107023	3414
153710	153838	3465
264395	264457	3594
0	263	0
2116	2247	264
3895	5039	396
12226	12339	1541
16657	16807	1655
17596	17805	1806
18554	18723	2016
20362	20497	2186
24166	24309	2322
25796	25870	2466
31735	32081	2541
37290	37422	2888
62827	62928	3021
72667	72779	3123
76827	76913	3236
80151	80191	3323
106773	106822	3364
153710	153838	3414
264395	264457	3543
0	131	0
0	122	0
5137	5601	123
0	5030	0
6954	7174	5031
13820	13931	5252
22274	22439	5364
22718	23087	5530
26138	26377	5900
32048	32098	6140
49349	49414	6191
58920	59071	6257
60903	61028	6409
66553	66731	6535
67625	67845	6714
68687	68727	6935
69247	69314	6976
69775	69922	7044
71278	71350	7192
72828	72982	7265
92944	93022	7420
102714	102837	7499
113013	113096	7623
118035	118098	7707
119587	119721	7771
139651	139751	7906
142938	143019	8007
166477	166574	8089
167814	167963	8187
0	448	0
984	4118	449
6042	6262	3584
12908	13019	3805
21362	21527	3917
21806	22175	4083
25226	25465	4453
31136	31186	4693
48437	48502	4744
58008	58159	4810
59991	60116	4962
65641	65819	5088
66713	66933	5267
67775	67815	5488
68335	68402	5529
68863	69010	5597
70366	70438	5745
71916	72070	5818
92032	92110	5973
101802	101925	6052
112101	112184	6176
117123	117186	6260
118675	118809	6324
138739	138839	6459
142026	142107	6560
165565	165662	6642
166902	167109	6740
0	3350	0
5274	5494	3351
12140	12251	3572
20594	20759	3684
21038	21407	3850
24458	24697	4220
30368	30418	4460
42572	42619	4511
42721	42780	4559
47669	47734	4619
57240	57391	4685
59223	59348	4837
64873	65051	4963
65945	66165	5142
67007	67047	5363
67567	67634	5404
68095	68242	5472
69598	69670	5620
71148	71302	5693
91264	91342	5848
101034	101157	5927
111333	111416	6051
116355	116418	6135
117907	118041	6199
137971	138071	6334
141258	141339	6435
164797	164894	6517
166134	166383	6615
166978	167102	6865
0	41	0
1965	2185	42
8831	8942	263
17285	17450	375
17729	18098	541
21149	21388	911
27059	27109	1151
39412	39471	1202
44360	44425	1262
53931	54082	1328
55914	56039	1480
61564	61742	1606
62636	62856	1785
63698	63738	2006
64258	64325	2047
64786	64933	2115
66289	66361	2263
67839	67993	2336
87955	88033	2491
97725	97848	2570
108024	108107	2694
113046	113109	2778
114598	114732	2842
134662	134762	2977
137949	138030	3078
161488	161585	3160
162825	162974	3258
0	41	0
1965	2185	42
8831	8942	263
17285	17450	375
17729	18098	541
21149	21388	911
27059	27109	1151
53931	54082	1202
55914	56039	1354
61564	61742	1480
62636	62856	1659
63698	63738	1880
64258	64325	1921
64786	64933	1989
66289	66361	2137
67839	67993	2210
87955	88033	2365
97725	97848	2444
108024	108107	2568
113046	113109	2652
114598	114732	2716
134662	134762	2851
137949	138030	2952
161488	161585	3034
162825	162974	3132
0	3761	0
6334	6517	3762
7507	7597	3946
14488	14590	4037
15323	15496	4140
21502	21671	4314
33846	33957	4484
36023	36216	4596
44507	44691	4790
49948	50135	4975
53694	53847	5163
54369	54503	5317
59641	59734	5452
61414	61551	5546
62176	62311	5684
67119	67286	5820
70640	70754	5988
72436	72577	6103
76098	76200	6245
80089	80152	6348
80928	81111	6412
82009	82042	6596
88981	89110	6630
94543	94633	6760
98078	98252	6851
103850	103944	7026
106508	106648	7121
110460	110698	7262
120118	120204	7501
123415	123554	7588
125875	126084	7728
127913	127984	7938
132019	132111	8010
137207	137363	8103
161460	161533	8260
0	3761	0
6334	6517	3762
7507	7597	3946
14488	14590	4037
15323	15496	4140
21502	21671	4314
33846	33957	4484
36023	36216	4596
44507	44691	4790
49948	50135	4975
53694	53847	5163
54369	54503	5317
59641	59734	5452
61414	61551	5546
62176	62311	5684
67119	67286	5820
70640	70754	5988
72436	72577	6103
76098	76200	6245
80089	80152	6348
80928	81111	6412
82009	82042	6596
88981	89110	6630
94543	94633	6760
98078	98252	6851
103850	103944	7026
106508	106648	7121
110460	110698	7262
120118	120204	7501
123415	123554	7588
125875	126084	7728
127913	127984	7938
132019	132111	8010
137207	137363	8103
213178	213455	8260
229572	230072	8538
0	3761	0
6334	6517	3762
7507	7597	3946
14488	14590	4037
15323	15496	4140
21502	21671	4314
33846	33957	4484
36023	36216	4596
44507	44691	4790
49948	50135	4975
53694	53847	5163
54369	54503	5317
59641	59734	5452
61414	61551	5546
62176	62311	5684
67119	67286	5820
70640	70754	5988
72436	72577	6103
76098	76200	6245
80089	80152	6348
80928	81111	6412
82009	82042	6596
88981	89110	6630
94543	94633	6760
98078	98252	6851
103850	103944	7026
110460	110698	7121
120118	120204	7360
123415	123554	7447
125875	126084	7587
127913	127984	7797
132019	132111	7869
137207	137363	7962
213178	213455	8119
229572	230072	8397
0	1588	0
6139	6416	1589
22533	22942	1867
0	3646	0
47887	48817	3647
60842	60968	4578
74199	74367	4705
78646	78892	4874
123449	123684	5121
281064	281313	5357
387000	388014	5607
389482	389559	6622
0	3643	0
11042	11136	3644
47878	48808	3739
60833	60959	4670
74190	74358	4797
78637	78883	4966
123440	123675	5213
281055	281304	5449
386991	388172	5699
0	3643	0
11042	11136	3644
47878	48808	3739
60833	60959	4670
74190	74358	4797
78637	78883	4966
123440	123675	5213
281055	281304	5449
386991	388005	5699
389473	389626	6714
0	84	0
36826	37756	85
49781	49907	1016
63138	63306	1143
67585	67831	1312
112388	112623	1559
270003	270252	1795
375939	376953	2045
378421	378545	3060
382610	382750	3185
0	350	0
8673	9339	351
10775	10904	1018
13080	13298	1148
17518	17596	1367
18240	18390	1446
19516	19624	1597
20262	20518	1706
21975	22634	1963
24210	24461	2623
25275	25353	2875
29159	29322	2954
29454	29710	3118
31156	31277	3375
39609	39697	3497
41357	41449	3586
46995	47102	3679
48066	48208	3787
51702	51875	3930
52176	52238	4104
53151	53376	4167
55334	55477	4393
56854	56955	4537
58287	58358	4639
59910	60098	4711
74056	74148	4900
75683	75769	4993
76512	76690	5080
80483	80579	5259
0	350	0
8673	8833	351
9164	9339	512
10775	10904	688
13080	13298	818
17518	17596	1037
18240	18390	1116
19516	19624	1267
20262	20518	1376
21975	22634	1633
24210	24461	2293
25275	25353	2545
29159	29322	2624
29454	29710	2788
31156	31277	3045
39609	39697	3167
41357	41449	3256
46995	47102	3349
48066	48208	3457
51702	51875	3600
52176	52238	3774
53151	53376	3837
55334	55477	4063
56854	56955	4207
58287	58358	4309
59910	60098	4381
74056	74148	4570
75683	75769	4663
76512	76690	4750
78879	78959	4929
80483	80579	5010
0	257	0
8580	9246	258
10682	10811	925
12987	13205	1055
17425	17503	1274
18147	18297	1353
19423	19531	1504
20169	20425	1613
21882	22541	1870
24117	24368	2530
25182	25260	2782
29066	29229	2861
29361	29617	3025
31063	31184	3282
39516	39604	3404
41264	41356	3493
46902	47009	3586
47973	48115	3694
51609	51782	3837
52083	52145	4011
53058	53283	4074
55241	55384	4300
56761	56862	4444
58194	58265	4546
59817	60005	4618
73963	74055	4807
75590	75676	4900
76419	76597	4987
78786	78866	5166
80390	82357	5247
0	183	0
8293	8959	184
10395	10524	851
12700	12918	981
17138	17216	1200
17860	18010	1279
19136	19244	1430
19882	20138	1539
21595	22254	1796
23830	24081	2456
24895	24973	2708
28779	28942	2787
29074	29330	2951
30776	30897	3208
39229	39317	3330
40977	41069	3419
46615	46722	3512
47686	47828	3620
51322	51495	3763
51796	51858	3937
52771	52996	4000
54954	55097	4226
56474	56575	4370
57907	57978	4472
59530	59718	4544
